episode,reward,epsilon,loss,steps,termination_cause
409,-500.3041971306031,0.3705095216303874,3.1901626586914062,1000,truncation
410,-484.7685426131792,0.3652119652015082,7.4971513748168945,1000,truncation
411,-32.29539287078646,0.3644878107783628,72.04288482666016,138,unknown
412,-334.951706543877,0.36217439331762713,2.5876739025115967,443,unknown
413,-95.436814313736,0.3610007481887412,5.502189636230469,226,unknown
414,-545.9319884225648,0.3558603579607921,8.610357284545898,1000,truncation
415,-437.58442370591087,0.35080493091010057,57.00885009765625,1000,truncation
416,-85.53346065582815,0.3495541845623945,2.4658477306365967,250,unknown
417,-470.2678983647581,0.34460298938992723,3.9645578861236572,1000,truncation
418,-72.98863476788206,0.34401927250489117,4.299306392669678,119,unknown
419,-250.97967199182682,0.3417834695622634,3.4534027576446533,458,unknown
420,-542.1691819909837,0.33696071301151487,25.90776824951172,1000,truncation
421,-343.00542637266784,0.33335352356764614,937.933349609375,759,unknown
422,-66.90624214709865,0.3319590886190385,2.310192346572876,296,unknown
423,-377.66933285432833,0.32774274787780117,19.442874908447266,904,unknown
424,-185.44690816588707,0.326693939728099,9.232810020446777,227,unknown
425,-480.8773072541678,0.3221205911680245,14.893404006958008,1000,truncation
426,-269.19038126168317,0.3188029682705638,2.280426502227783,736,unknown
427,-189.55055163101014,0.31727514977071253,35.92588806152344,342,unknown
428,-412.6697227677089,0.31374832074539927,1.9523242712020874,797,unknown
429,-397.41674250682644,0.30985193410716216,3.348252773284912,893,unknown
430,-1.078224274607038,0.30948839593551014,17.856616973876953,84,unknown
431,-411.18310547331123,0.30519943000053573,65.38135528564453,1000,truncation
432,-337.24105175348785,0.30267278656840546,19.31004524230957,597,unknown
433,-425.80419792059365,0.2992015444669631,67.67970275878906,830,unknown
434,-347.40768119990196,0.2964465952616952,11.363632202148438,667,unknown
435,-421.9169720274842,0.29315408035338236,2.070005178451538,807,unknown
436,-473.45726171127853,0.28929856173480817,9.296137809753418,959,unknown
437,-472.79783991309256,0.28546100548177394,2.5889008045196533,970,unknown
438,-502.83584966155115,0.28156917737946,4.2670979499816895,1000,truncation
439,-478.51186037478453,0.27774167553765355,1.4800007343292236,1000,truncation
440,-412.26994048736145,0.27397743673678726,20.366453170776367,1000,truncation
441,-359.3498484173834,0.2708378344194382,2.649413824081421,847,unknown
442,-462.38890348487644,0.2671877060753025,2.108768939971924,1000,truncation
443,-222.94758015437588,0.2657481994941618,3.254967451095581,399,unknown
444,-260.63512175884534,0.26392924252218963,5.873509407043457,508,unknown
445,-300.4147312347365,0.2619736521410083,6.6846160888671875,551,unknown
446,-187.233264272869,0.2609129138958267,293.3500061035156,301,unknown
447,-484.86890945499397,0.25742683005888234,4.283168792724609,1000,truncation
448,-459.11171184407544,0.25399836611961857,153.4770050048828,1000,truncation
449,-104.77010112983373,0.2530485916085837,2.653266668319702,280,unknown
450,-253.0696436800303,0.2512461229485652,4.716189861297607,535,unknown
451,-351.36588523105985,0.24945633055899785,2.7945384979248047,536,unknown
452,-458.2449355581847,0.24615960738878273,4.288410663604736,1000,truncation
453,-341.4655455220614,0.24324239198623304,1.2491247653961182,899,unknown
454,-225.55580068404402,0.24205439731727796,6.701574802398682,370,unknown
455,-488.7434953980278,0.2388800173424579,7.931134223937988,1000,truncation
456,-170.62157981166223,0.2380413686425858,11.25855541229248,267,unknown
457,-141.05060482428917,0.2369320754399203,6.829730033874512,355,unknown
458,-420.36654097688245,0.23432097206085012,2.234437942504883,844,unknown
459,-499.7358003187323,0.23127441436249802,5.111891746520996,1000,truncation
460,-416.78609635928524,0.22833764780980514,13.747593879699707,980,unknown
461,-255.02376222716578,0.2265896450255349,1.2825359106063843,591,unknown
462,-253.16561107486666,0.22503955633734646,2.9601917266845703,529,unknown
463,-477.46033324383006,0.22214640694738103,2.8403375148773193,1000,truncation
464,-311.46273259509485,0.22011567575355406,1.900881052017212,712,unknown
465,-474.36075315942753,0.21730391095119472,7.589395999908447,1000,truncation
466,-202.97207506550558,0.2155840053542309,15.497970581054688,620,unknown
467,-453.55915018751864,0.21284714247533199,3.7881174087524414,1000,truncation
468,-187.62452956872966,0.21184061365557144,11.372029304504395,372,unknown
469,-139.97914427554431,0.21138271424736843,4.926236152648926,170,unknown
470,-431.85967031561813,0.20871529260253807,3.0389552116394043,1000,truncation
471,-405.62229457383853,0.20655311070374932,12.750778198242188,823,unknown
472,-71.8881948796869,0.20563216680659696,2.5275933742523193,354,unknown
473,-191.14056062460614,0.2044075164270201,4.555750370025635,474,unknown
474,-103.57388401659784,0.20400401157478232,40.37773132324219,157,unknown
475,-482.79129899949623,0.20145854915781236,6.7921528816223145,1000,truncation
476,-495.34043013319416,0.19895515953394666,3.0059454441070557,1000,truncation
477,-484.78488050703834,0.19653710183812267,2.1554744243621826,982,unknown
478,-215.96767915842946,0.19528228620338173,3.6863484382629395,516,unknown
479,-559.2579532341247,0.19288098122696817,8.254227638244629,1000,truncation
480,-283.424613050185,0.1913767978525614,2.196831226348877,635,unknown
481,-133.79165807086022,0.19055215800843645,2.790372371673584,351,unknown
482,-404.076435802427,0.1882382507505167,3.875260591506958,996,unknown
483,-273.1722294375853,0.18656199007266366,2.416212320327759,732,unknown
484,-128.51315493118142,0.18581975166362608,3.6715497970581055,327,unknown
485,-488.6291433557142,0.1835748486263174,1.6035276651382446,1000,truncation
486,-479.2927701301118,0.1813670505725269,9.488120079040527,1000,truncation
487,-476.59234850405926,0.1791957442108209,1.4266972541809082,1000,truncation
488,-173.187733964426,0.17859209213074323,4.060492038726807,281,unknown
489,-432.9999719480788,0.17646665179778537,16.511327743530273,1000,truncation
490,-472.7791831233966,0.1743763419035203,1.6333281993865967,1000,truncation
491,-159.17678223721268,0.1734675849111073,2.3619627952575684,440,unknown
492,-435.9057939528544,0.17142684523237067,2.6971614360809326,1000,truncation
493,-360.5287386704121,0.16979460499795385,1.9214503765106201,812,unknown
494,-216.44713017790363,0.16866194490445238,16.10134506225586,570,unknown
495,-187.22932366839407,0.1679403102638564,1.3756611347198486,366,unknown
496,-452.83329982816343,0.1659909283993675,4.6592512130737305,1000,truncation
497,-543.4052841693334,0.1640737669830451,3.668524980545044,1000,truncation
498,-447.38058442785893,0.16218829345772373,2.5414037704467773,1000,truncation
499,-441.41760171623673,0.16033398406863383,4.319009304046631,1000,truncation
500,-457.6514394610458,0.15851032371791052,3.582650661468506,1000,truncation
501,-410.1840206410791,0.1567168058215078,2.681755542755127,1000,truncation
502,-410.0574592065551,0.15495293216847753,6.322192668914795,1000,truncation
503,-164.15016376422173,0.15410624712159815,2.568859815597534,486,unknown
504,-206.76422071147516,0.1531683360342478,4.563277244567871,543,unknown
505,-441.38090447455727,0.15146311342795885,2.8416481018066406,1000,truncation
506,-231.87926838060423,0.15039830432561663,2.6246745586395264,633,unknown
507,-485.16309781777403,0.1487388663163394,3.3998382091522217,1000,truncation
508,-403.114670017384,0.14710685640482865,2.7417640686035156,1000,truncation
509,-419.23129054670335,0.14630902043807242,5.958138465881348,495,unknown
510,-446.7970929205252,0.14471717234636697,2.6707615852355957,1000,truncation
511,-432.9668805835196,0.14315163518935423,3.7176527976989746,1000,truncation
512,-448.6832500683754,0.1416119740855351,1.3566601276397705,1000,truncation
513,-166.15410147062022,0.140915331584874,1.6385639905929565,458,unknown
514,-471.5617714783538,0.13941263332845044,2.59622859954834,1000,truncation
515,-412.6783981134743,0.13793477248955038,3.599414348602295,1000,truncation
516,-264.98777677599753,0.1370278908064979,8.770430564880371,622,unknown
517,-452.0844828172494,0.13558944629449549,1.438690185546875,1000,truncation
518,-525.2254778359838,0.1341747771790347,1.9674780368804932,1000,truncation
519,-437.7515490818738,0.13278349048737598,1.3300502300262451,1000,truncation
520,-380.32613407295577,0.13146542126526678,317.0559387207031,963,unknown
521,-127.23801814642873,0.1310888379052222,1.155678153038025,278,unknown
522,-249.58267806641874,0.13027530059985376,4.421435356140137,605,unknown
523,-314.32206338838057,0.12927678350965285,6.307837009429932,751,unknown
524,-492.1467224053516,0.12796645353253994,1.8144333362579346,1000,truncation
525,-440.7344115156385,0.12667778140496264,4.315914154052734,1000,truncation
526,-149.1042768313232,0.12652457909552955,1.6150612831115723,120,unknown
527,-410.2020540365854,0.12525973905616783,2.266496419906616,1000,truncation
528,-433.46608753574776,0.12401580498380492,2.2463090419769287,1000,truncation
529,-65.52106219959086,0.12380024007091667,3.136823892593384,175,unknown
530,-274.8558457517719,0.12303669489118851,1.6554158926010132,624,unknown
531,-204.76831135418723,0.12250184317164106,2.4815735816955566,441,unknown
532,-322.5053141363083,0.1220549232593711,1.7410075664520264,371,unknown
533,-243.16197648243866,0.12139386809210448,1.9386765956878662,553,unknown
534,-469.85315255134157,0.1202138312464908,1.7356467247009277,1000,truncation
535,-450.7616856981733,0.119053298694372,2.5391926765441895,1000,truncation
536,-416.39737464191955,0.11791194805813242,3.0163064002990723,1000,truncation
537,-180.08009276622937,0.117425861847734,1.2180265188217163,431,unknown
538,-439.8480406158261,0.11631141037656649,1.5768818855285645,1000,truncation
539,-456.6477273926386,0.11521537916800376,1.8462477922439575,1000,truncation
540,-85.97424304192594,0.11505254434841801,1.6914350986480713,150,unknown
541,-445.977216952885,0.11397732036513392,2.2932729721069336,1000,truncation
542,-463.61636453104103,0.11291986827110963,3.046649217605591,1000,truncation
543,-482.1310721028078,0.11187989432285285,9.297164916992188,1000,truncation
544,-455.3607367222046,0.11085710963202416,1.6632789373397827,1000,truncation
545,-854.6175484012666,0.10985123008518834,2.577087163925171,1000,truncation
546,-597.1756304148394,0.1088619762648923,1.5039832592010498,1000,truncation
547,-466.099693696792,0.10788907337204719,1.0360519886016846,1000,truncation
548,-440.13624595005103,0.10693225114959354,1.340355396270752,1000,truncation
549,-509.92007362529563,0.1059912438074282,1.4662492275238037,1000,truncation
550,-425.2494350102155,0.10506578994857206,1.6029448509216309,1000,truncation
551,-418.03712011140124,0.10415563249655799,1.7098110914230347,1000,truncation
552,-490.5778791217903,0.10326051862401908,1.9463571310043335,1000,truncation
553,-479.04817728798537,0.10318423323158293,1.862203598022461,86,unknown
554,-576.0422770824707,0.10272968877363473,347.232421875,515,unknown
555,-307.9930221308472,0.1024212469136086,4.291175842285156,352,unknown
556,-477.16489334385733,0.10155479991326864,5.128494739532471,1000,truncation
557,-437.6235291439209,0.10070267402218488,1.798170566558838,1000,truncation
558,-423.52545596119353,0.09986463253324174,0.8168432712554932,1000,truncation
559,-100.68997161633229,0.09979072149255801,5.695720672607422,89,unknown
560,-508.9056024684892,0.09896775325311327,1.6636297702789307,1000,truncation
561,-446.73989424221804,0.09815838748221756,1.81741201877594,1000,truncation
562,-2.25174622046778,0.09748332758715925,1.6708542108535767,847,unknown
563,-503.00357546503335,0.09669849721443163,3.7640202045440674,1000,truncation
564,-532.9087082272115,0.09592663894676183,1.4874331951141357,1000,truncation
565,-435.212929098643,0.09517356111406933,2.1586008071899414,992,unknown
566,-220.4160535087659,0.0948061460186539,1.9070234298706055,490,unknown
567,-498.8809454959558,0.09406556556510924,1.3481183052062988,1000,truncation
568,-476.7994845434789,0.09333722582978979,2.09660005569458,1000,truncation
569,-497.8064255239132,0.09262092449141912,1.0746078491210938,1000,truncation
570,-294.1993244199802,0.0921125298659955,1.2176731824874878,720,unknown
571,-296.27275863167824,0.09163100981954414,10.610294342041016,690,unknown
572,-407.0205317593254,0.09094290975128907,2.5121946334838867,1000,truncation
573,-443.37048185230213,0.09026618297678757,0.6837986707687378,1000,truncation
574,-476.71898981892286,0.08960064151202854,3.614636182785034,1000,truncation
575,-179.94666410479746,0.08930409261585451,5.211941719055176,451,unknown
576,-156.147740827215,0.08917852054195682,2.132385492324829,192,unknown
577,-520.6776022062857,0.0885309565559784,2.6406798362731934,1000,truncation
578,-487.6444914755854,0.08789409586124565,1.2440992593765259,1000,truncation
579,-328.788085543473,0.0873710117851655,0.9871478080749512,834,unknown
580,-287.4524705240213,0.08700286410634378,2.360473394393921,594,unknown
581,-289.364459166574,0.08659318367206398,1.6055829524993896,668,unknown
582,-441.74637694615,0.08598835154592624,1.1158332824707031,1000,truncation
583,-432.2213553699443,0.08539351641551554,2.085265874862671,1000,truncation
584,-421.3496181873448,0.08480851304502635,2.7135469913482666,1000,truncation
585,-495.9158969167598,0.08423317892976082,0.850652813911438,1000,truncation
586,-238.62888180203606,0.08399891632320342,289.1839599609375,412,unknown
587,-465.4058192682385,0.08343696366474039,1.6816186904907227,1000,truncation
588,-453.3213531964664,0.08288429926674283,2.107970952987671,1000,truncation
589,-264.3764639796668,0.08252347006635966,1.2602983713150024,662,unknown
590,-189.12302675322698,0.08243793759569794,0.9758477210998535,158,unknown
591,-156.7513789838834,0.08233861362832832,1.1946979761123657,184,unknown
592,-503.71916034508683,0.08180410335962762,1.3247089385986328,1000,truncation
593,-270.77789538156856,0.08155594444134809,0.6308057308197021,470,unknown
594,-99.10782964798354,0.0814640403619951,5.11067533493042,175,unknown
595,-156.00631145945158,0.08130920001643402,1.4024101495742798,296,unknown
596,-399.0921145584508,0.08108976456224694,2.0041632652282715,422,unknown
597,-439.7438216778027,0.0805758959530048,2.1166670322418213,1000,truncation
598,-390.01724410958934,0.08007052084480012,8.362300872802734,1000,truncation
599,-301.89526187780365,0.07978868582931713,0.9842425584793091,565,unknown
600,-340.83484313565236,0.07941374213201804,3.3658676147460938,760,unknown
601,-284.023314764549,0.07918034359165799,1.0705381631851196,478,unknown
602,-474.3685061055494,0.0787809003427185,2.5040106773376465,827,unknown
603,-462.4066829626582,0.07830519390234846,4.143713474273682,1000,truncation
604,-573.444511374265,0.0778373501978454,1.216562032699585,1000,truncation
605,-521.0070662281374,0.07743479188117428,1371.1705322265625,874,unknown
606,-358.5344858129986,0.07705518452023535,1.0829722881317139,836,unknown
607,-165.8585594090671,0.07698178434933034,2.507112503051758,163,unknown
608,-465.3925759417758,0.07656679119731927,1.9447132349014282,930,unknown
609,-478.96971669828866,0.07612768076220293,2.9131720066070557,1000,truncation
610,-260.19208722232906,0.07594196647455519,1.8260709047317505,428,unknown
611,-401.1200508449174,0.07551318348372245,1.889681339263916,1000,truncation
612,-444.7086192889359,0.0750914876523542,1.1953309774398804,1000,truncation
613,-454.41439594664746,0.07474018021416196,2.553321361541748,846,unknown
614,-550.1469393189213,0.07433126100303067,12.088248252868652,1000,truncation
615,-475.62241890075757,0.07394944901433834,1.7882274389266968,949,unknown
616,-450.21985708634827,0.07355359944035803,6.616235733032227,1000,truncation
617,-201.0038432961548,0.07350771467363662,1.376166820526123,117,unknown
618,-482.45189904866766,0.07311916632610517,1.7220991849899292,1000,truncation
619,-478.68306587136203,0.07273704011787843,1.0025410652160645,1000,truncation
620,-62.322659106696854,0.0726999332645322,1.7803367376327515,98,unknown
621,-414.13056533002117,0.07238882576449229,2.878445625305176,828,unknown
622,-473.9276537851124,0.07201877102396412,1.2838761806488037,1000,truncation
623,-431.1146342460602,0.07165483275030331,1.4156153202056885,1000,truncation
624,-471.0935111886256,0.07129690984720477,0.9276289939880371,1000,truncation
625,-478.7105133321729,0.07094490288933838,1.5054559707641602,1000,truncation
626,-475.3298191846435,0.07059871409473023,3.57259202003479,1000,truncation
627,-145.90329953613326,0.07056029902697124,0.6507349014282227,112,unknown
628,-495.6306930704352,0.07022046717506258,0.7433684468269348,1000,truncation
629,-464.63684763494643,0.07015519324757952,1.349292278289795,194,unknown
630,-132.7658927130351,0.07009749776330798,2.4886789321899414,172,unknown
631,-547.8417343385648,0.0697653153434572,1.6869593858718872,1000,truncation
632,-542.3826927498624,0.06943862341607257,2.4924674034118652,1000,truncation
633,-269.41587758627986,0.069402371831035,2.9694604873657227,112,unknown
634,-495.0842513714869,0.06908167883225558,2.192782402038574,1000,truncation
635,-456.1775449578935,0.06876628642251559,1.4282690286636353,1000,truncation
636,-495.698025934244,0.06845610699078428,2.925672769546509,1000,truncation
637,-493.0057615934697,0.06815105437411392,0.9033953547477722,1000,truncation
638,-187.65575053187558,0.06803736280419306,2.023066759109497,377,unknown
639,-455.9794781116987,0.06773923142014773,1.8083215951919556,1000,truncation
640,-493.1102770610401,0.0674460277144508,2.94474720954895,1000,truncation
641,-490.38849536173973,0.06715767023974316,1.637978434562683,1000,truncation
642,-492.03517768444397,0.06687407889487211,1.780739665031433,1000,truncation
643,-547.8120946292707,0.06664614488637166,2.7324111461639404,816,unknown
644,-140.3945554686663,0.0666250731177864,2.0881495475769043,76,unknown
645,-704.1928616967036,0.06645827929590914,6.81092643737793,605,unknown
646,-88.13550353668143,0.0664393631535854,1.876654028892517,69,unknown
647,-502.72035734964663,0.06624624791529637,1.712002158164978,709,unknown
648,-152.92284964969633,0.06622189681131724,1.7734901905059814,90,unknown
649,-455.85605889664214,0.06595377244077043,1.6330151557922363,1000,truncation
650,-221.33635026797668,0.06591977400412344,1.725032925605774,128,unknown
651,-519.6167998997904,0.06565664328434687,3.6889615058898926,1000,truncation
652,-44.04734413977059,0.06563317592434048,2.538041591644287,90,unknown
653,-515.6929790250131,0.06537478225416024,2.269659996032715,1000,truncation
654,-460.2553895503897,0.06512065945568977,2.1569790840148926,1000,truncation
655,-200.33748827781358,0.06505803874679336,2.28422212600708,249,unknown
656,-130.5060266853319,0.06503296291787738,1.9573873281478882,100,unknown
657,-514.2449260081617,0.06478744708978007,1.988518476486206,988,unknown
658,-495.5602185059056,0.06454303208769625,1.8848013877868652,1000,truncation
659,-489.01985215084744,0.06430265691026106,2.1925508975982666,1000,truncation
660,-448.5303875025724,0.06406625478504625,1.5329253673553467,1000,truncation
661,-471.30813162122826,0.06383376004327472,2.9677202701568604,1000,truncation
662,-496.43146324135853,0.0636051081015788,3.1595652103424072,1000,truncation
663,-429.0291225272961,0.06338023544405996,1.175713062286377,1000,truncation
664,-436.8523154892471,0.06315907960464519,1.7270150184631348,1000,truncation
665,-459.70461703409853,0.0629415791497348,1.5747668743133545,1000,truncation
666,-432.85288814946716,0.06272767366113721,1.5612202882766724,1000,truncation
667,-529.3383328444637,0.06251730371928572,2.374692678451538,1000,truncation
668,-510.7419958134878,0.06231041088673268,2.7829248905181885,1000,truncation
669,-528.965323080291,0.062106937691916456,1.97031831741333,1000,truncation
670,-454.60011046721365,0.06190682761319681,3.311338186264038,1000,truncation
671,-487.4376709387688,0.06171002506315405,2.9856293201446533,1000,truncation
672,-47.143419950053975,0.061690134931948415,1.1596550941467285,102,unknown
673,-487.81449633703465,0.06149691399689418,3.3703815937042236,1000,truncation
674,-518.1871149476931,0.061306886722987626,579.03759765625,1000,truncation
675,-460.67170249026884,0.06112000032365299,1.9371531009674072,1000,truncation
676,-427.85662169748167,0.06093620288479986,0.925018310546875,1000,truncation
677,-343.2291780673198,0.060790095729209806,1.538476824760437,807,unknown
678,-520.3089840942199,0.06061175113368039,1.3706825971603394,1000,truncation
679,-399.3200373769683,0.06047486576848078,1.6777770519256592,779,unknown
680,-57.4766745768391,0.06046003688158372,2.548840284347534,85,unknown
681,-457.18149216220206,0.060287147678958874,1330.9287109375,1000,truncation
682,-27.702160726702843,0.06027481050552864,6.682368278503418,72,unknown
683,-457.84496319529904,0.06010498282561388,1.7890915870666504,1000,truncation
684,-480.5285531760768,0.05993796215034896,0.9176446795463562,1000,truncation
685,-224.39299147932965,0.05987851290353494,0.842555582523346,360,unknown
686,-420.91570346599315,0.059715235446835116,2.6226024627685547,1000,truncation
687,-463.9347019318336,0.05955465672911824,2.5526819229125977,1000,truncation
688,-483.88048024812537,0.05939673214415242,1.0431727170944214,1000,truncation
689,-493.253844620047,0.0592414178229819,1.338266134262085,1000,truncation
690,-433.1458781677939,0.059088670621741016,1.173153281211853,1000,truncation
691,-525.3217713315557,0.058938448109669465,0.9449832439422607,1000,truncation
692,-530.2725074911483,0.05879070855732572,3.8824398517608643,1000,truncation
693,-428.5789962051816,0.058645410924995256,1.7309346199035645,1000,truncation
694,-439.9622858430505,0.058502514851290384,1.1206564903259277,1000,truncation
695,-498.6323601692676,0.05836198064193845,1.2348124980926514,1000,truncation
696,-496.51597495515455,0.05822376925875543,2.0766565799713135,1000,truncation
697,-490.1484181899652,0.05808784230880173,1.844851016998291,1000,truncation
698,-422.841914327022,0.05795416203371722,1249.7452392578125,1000,truncation
699,-501.0383816812773,0.05782269129923259,1.6951489448547363,1000,truncation
700,-76.20952228750454,0.05780875326485684,1.6655958890914917,107,unknown
701,-454.1266273771622,0.057679685925923055,1.4280188083648682,1000,truncation
702,-469.8356972345856,0.057552751882460965,2.3371009826660156,1000,truncation
703,-472.8501304300141,0.05742791587419784,1190.5177001953125,1000,truncation
704,-439.03420126685444,0.05730514322366202,2.0712571144104004,1000,truncation
705,-453.4517166416456,0.057184399826550034,3.2180991172790527,1000,truncation
706,-436.5167999804295,0.05706565214225293,0.9629700183868408,1000,truncation
707,-417.82394955707906,0.05694886718453932,1.4657608270645142,1000,truncation
708,-483.3310215029337,0.056834012512392215,1.306896686553955,1000,truncation
709,-69.5531436376163,0.05682490656768786,1.1099739074707031,80,unknown
710,-444.5176206120245,0.056712100784320686,1.3997328281402588,1000,truncation
711,-455.9082649263016,0.056601159516553076,2.0764098167419434,1000,truncation
712,-445.27343390150395,0.05649205194665286,0.7374768257141113,1000,truncation
713,-291.43975851596514,0.05641568207816254,1.6797313690185547,710,unknown
714,-487.48657704504524,0.056309640180667815,1.2340432405471802,1000,truncation
715,-494.8625753766136,0.056205351001572666,1.7635987997055054,1000,truncation
716,-415.96533684322236,0.0561027855709901,1.2194827795028687,1000,truncation
717,-489.22678210771585,0.05600191539786322,1.1444042921066284,1000,truncation
718,-460.6140312167957,0.05590271246205089,1.2720513343811035,1000,truncation
719,-469.9337842322507,0.05580514920654417,1.5390448570251465,1000,truncation
720,-508.68826120608855,0.055709198529811405,1.2034335136413574,1000,truncation
721,-441.97634060206167,0.05561483377826987,1.498430609703064,1000,truncation
722,-145.52373845013133,0.055581338662312935,0.9670535922050476,359,unknown
723,-562.4811982289096,0.0554890872484957,0.9503560066223145,1000,truncation
724,-492.18218096140083,0.055398360616431774,0.9802623987197876,1000,truncation
725,-507.04328644286977,0.05530913356369552,0.8520931005477905,1000,truncation
726,-459.81703130834705,0.05522138130442077,1.145077109336853,1000,truncation
727,-473.011280771516,0.05513507946241571,1.4943300485610962,1000,truncation
728,-462.7364202352161,0.05505020406439151,1.383641004562378,1000,truncation
729,-421.6412849384265,0.05496673153330296,1.8268176317214966,1000,truncation
730,-131.33721191966228,0.05495532117771536,0.970434308052063,138,unknown
731,-151.05320187508875,0.05494311311494435,4.96341609954834,148,unknown
732,-153.0342406226255,0.054921329173635236,1.6567257642745972,265,unknown
733,-519.1906555235698,0.05483998675712978,1.4083528518676758,1000,truncation
734,-223.13034569378885,0.05481103378237016,1.7896023988723755,360,unknown
735,-518.0443894695761,0.05473151438833249,1.5284479856491089,1000,truncation
736,-504.21760032944326,0.05465330933427126,0.8288892507553101,1000,truncation
737,-101.25606739554681,0.054640298292094894,1.1603844165802002,168,unknown
738,-454.20740915075817,0.05456360090749253,1.1923109292984009,1000,truncation
739,-497.57085053199546,0.054488171219153336,1.0725125074386597,1000,truncation
740,-451.247630377841,0.05441398827390107,0.9275232553482056,1000,truncation
741,-495.5411367460372,0.05434103146488506,0.8000187873840332,1000,truncation
742,-436.5702841546773,0.05426928052585589,0.8925291299819946,1000,truncation
743,-141.65420133129965,0.05425691754731418,1.2743792533874512,174,unknown
744,-494.9417790432301,0.05418655688905583,0.5982133150100708,1000,truncation
745,-513.9411732353375,0.05411735919018665,1.371720314025879,1000,truncation
746,-476.78123840719803,0.05404930522867866,1.0865023136138916,1000,truncation
747,-441.47881348694574,0.053982376100216084,1.2221733331680298,1000,truncation
748,-555.2932231766922,0.053916553212943974,0.7784876823425293,1000,truncation
749,-461.3779533065947,0.05385181828230373,1.284393072128296,1000,truncation
750,-472.00731557818847,0.05378815332595394,1.618884801864624,1000,truncation
751,-472.7061326046447,0.05372554065877512,0.7469195127487183,1000,truncation
752,-493.7867241309667,0.05366396288795711,4.289562702178955,1000,truncation
753,-459.3091246809591,0.05360340290816763,1.769777774810791,1000,truncation
754,-370.5071692050398,0.05354514354448368,1250.7890625,978,unknown
755,-112.40264001853699,0.05353311052415879,1.5482640266418457,204,unknown
756,-470.4147144511833,0.0534747133437069,2.075993537902832,1000,truncation
757,-445.8861288663161,0.0534172813837488,0.8086680173873901,1000,truncation
758,-444.5612583525019,0.05336079869059298,2.133155584335327,1000,truncation
759,-434.35351998558986,0.053305249574239266,2.4952352046966553,1000,truncation
760,-447.8230431265587,0.053250618604020375,1.2581419944763184,1000,truncation
761,-457.7819524365203,0.05319689060431552,1.393654227256775,1000,truncation
762,-449.4526811324871,0.05314405065033485,1.697242259979248,1000,truncation
763,-436.2898417477246,0.053092084063973616,1.482232928276062,1000,truncation
764,-433.287104806924,0.053040976409734784,1.1770966053009033,1000,truncation
765,-250.67428109449412,0.05301941162001142,1.1224725246429443,427,unknown
766,-429.6683939219259,0.052969505135618516,1.1498734951019287,1000,truncation
767,-932.0601145040059,0.0529447639210573,0.9120199084281921,502,unknown
768,-426.3949673287433,0.05289609125460367,0.5440431237220764,1000,truncation
769,-477.44451984077773,0.05284822307656514,1187.29638671875,1000,truncation
770,-570.7252728362117,0.0528100304453411,1.3340295553207397,810,unknown
771,-414.7351803114292,0.05276358472736262,0.5818659067153931,1000,truncation
772,-208.7194183455671,0.05275158924289269,1.3227789402008057,261,unknown
773,-137.11709389759642,0.052739417531145916,1292.114013671875,266,unknown
774,-433.8978481031769,0.0526941389419805,1.2568939924240112,1000,truncation
775,-214.20828531681303,0.052677799346742146,1.1150689125061035,365,unknown
776,-161.12612306872,0.0526656430362929,0.8903055191040039,273,unknown
777,-371.1436832108714,0.05264048334227276,1.2780232429504395,569,unknown
778,-59.82620800494967,0.0526354711869778,2.3419265747070312,114,unknown
779,-253.4344394914978,0.052612293709392556,1.3841862678527832,530,unknown
780,-441.9390750279965,0.052569116292185365,0.9502390623092651,1000,truncation
781,-99.3160150683865,0.05256120704996561,1.7531718015670776,185,unknown
782,-118.85925630001492,0.05255383287251953,1.9586284160614014,173,unknown
783,-152.71752262290454,0.05254907016440135,0.8541048765182495,112,unknown
784,-440.79242214675924,0.05250693774047711,1.0517641305923462,1000,truncation
785,-459.02699518909986,0.0524655017042673,1.430725336074829,1000,truncation
786,-398.57517098417713,0.052431711469616823,1.8231770992279053,828,unknown
787,-176.99261299255596,0.052419583258064714,1.433822512626648,300,unknown
788,-161.57481291999585,0.05241209416405794,1.1906147003173828,186,unknown
789,-437.10008505166843,0.0523722257542807,0.8724778294563293,1000,truncation
790,-461.4333672990916,0.05233301631135552,1.19727623462677,1000,truncation
791,-423.33700378381604,0.052294454943518365,1.9904067516326904,1000,truncation
792,-201.5994724928829,0.05229025229639224,1.3317574262619019,110,unknown
793,-432.072131969253,0.05226538634906569,0.9935007095336914,655,unknown
794,-444.033194333152,0.05222794280618328,3.0552127361297607,1000,truncation
795,-526.3196220034104,0.052191118150628484,1.8308075666427612,1000,truncation
796,-463.0247220187274,0.05215490215309353,1.6602129936218262,1000,truncation
797,-453.1076430998511,0.05211928475334623,1.25886869430542,1000,truncation
798,-331.29794841117445,0.052094214727282984,1.285867691040039,714,unknown
799,-264.6562248048542,0.052077423972191075,220.93914794921875,483,unknown
800,-475.6780200397233,0.05204308717413464,1.307579517364502,1000,truncation
801,-452.5794087577423,0.0520093179134305,1261.8553466796875,1000,truncation
802,-448.23367459777614,0.051976106809511306,3.367635726928711,1000,truncation
803,-456.03998301752904,0.051943444636856885,2.2150282859802246,1000,truncation
804,-455.278885512884,0.051911322322431466,1.3047678470611572,1000,truncation
805,-110.97355124011771,0.05190664531441581,0.8098118901252747,147,unknown
806,-462.59603831618415,0.05187513123929069,1.9637490510940552,1000,truncation
